link,headline,category,short_description,authors,date
https://www.huffingtonpost.com/entry/teacher-pay-education-reform_b_5488033.html,Education Reformers Keep Saying They Want to Pay Teachers More -- Do They Mean It?,EDUCATION,"You would think ""Let's pay teachers more"" would be a fairly straightforward proposal. We could raise state taxes or even use some of that free federal money that DC makes appear out of nowhere.","Peter Greene, ContributorTeacher and writer; blogger, curmudgucation.blogspot.com",2014-06-12
https://www.huffingtonpost.com/entry/vergara-v-california-teacher-tenure_b_5488498.html,Vergara v. California Decision: Teacher Tenure Is Not the Problem,EDUCATION,"Lengthening the tenure decision process from two to three or even five years will not change the fact that our schools themselves, and the teachers they can afford to hire, vary wildly from district to district, often even from town to town.","Erin Simmeth, ContributorPublic school teacher and writer",2014-06-12
https://www.huffingtonpost.com/entry/once-a-welder-now-a-teach_b_5446818.html,"Once a Welder, Now a Teacher",EDUCATION,,"TNTP, ContributorReimagine teaching",2014-06-11
https://www.huffingtonpost.com/entry/the-power-of-yes_b_5473576.html,The Power of 'Yes',EDUCATION,,"Jennifer McDermott, ContributorMother, writer, equine behavioral specialist, equine body work...",2014-06-10
https://www.huffingtonpost.com/entry/dont-call-them-dropouts_1_b_5462327.html,Don't Call Them Dropouts,EDUCATION,No one should sit in judgment of the challenging choices many Americans have to make and the circumstances that lead them to leave school.,"Jose Antonio Tijerino, ContributorPresident and CEO of the Hispanic Heritage Foundation",2014-06-09
https://www.huffingtonpost.com/entry/the-global-search-for-edu_b_5463702.html,The Global Search for Education: Which Digital Device Is Best?,EDUCATION,"If you're not aware of the hottest current digital device debate, you're probably not a parent or an educator.","C. M. Rubin, ContributorBlogger and author, 'The Real Alice in Wonderland'",2014-06-07
https://www.huffingtonpost.com/entry/can-research-identify-a-s_b_5461827.html,Can Research Identify a School That's Working?,EDUCATION,The most fundamental part of local control is the community definition of what a working school looks like.,"Peter Greene, ContributorTeacher and writer; blogger, curmudgucation.blogspot.com",2014-06-07
https://www.huffingtonpost.com/entry/just-another-brick-in-the_b_5440739.html,Just Another Brick in the Wall: How Education Researchers Ignore the Ends to Tweak the Means,EDUCATION,"Is a given lesson worth teaching? I may not always be sure of the answer, but I'm pretty sure that's the question we should be asking, rather than employing discipline, or demanding self-discipline, or pulling stuff off the walls in hopes that students will devote their attention to something whose value is simply taken for granted.","Alfie Kohn, ContributorEducation expert",2014-06-05
https://www.huffingtonpost.com/entry/-diverse-conversations-tr_b_5444643.html,Diverse Conversations: Training Tomorrow's Educators,EDUCATION,,"Matthew Lynch, Ed.D., ContributorAuthor of The Call to Teach and editor of The Edvocate, www.th...",2014-06-04
https://www.huffingtonpost.com/entry/should-teachers-stop-figh_b_5444540.html,Should Teachers Stop Fighting for Tenure?,EDUCATION,,"Matthew Lynch, Ed.D., ContributorAuthor of The Call to Teach and editor of The Edvocate, www.th...",2014-06-04
https://www.huffingtonpost.com/entry/an-educators-lament-part-_b_5424920.html,An Educator's Lament: Part I -- Symptoms of Our Educational Demise,EDUCATION,"Blaming teachers for education's problems is like blaming doctors for the epidemic of obesity. In both cases the root causes are societal. There's no rush to blame doctors, because, I suspect, doctors are not unionized and until very recently tended to vote Republican.","Dave Pruett, ContributorFormer NASA researcher; Emeritus Professor of Mathematics, Jam...",2014-06-03
https://www.huffingtonpost.com/entry/why-would-learning-be-the_b_5390197.html,Why Would Learning Be the Goal of 21st Century Schools?,EDUCATION,"The real villain, I believe, is not standards-based reform but the way it was high-jacked by test-driven accountability hawks.","John Thompson, ContributorAward-winning historian and inner-city teacher",2014-06-02
https://www.huffingtonpost.com/entry/high-school-dropout-rate_b_5428405.html,High School Dropout Rate: Solutions for Success,EDUCATION,,"Matthew Lynch, Ed.D., ContributorAuthor of The Call to Teach and editor of The Edvocate, www.th...",2014-06-01
https://www.huffingtonpost.com/entry/common-core-education_b_5418709.html,"Business Group Pledges $500,000 Campaign For Common Core -- Who Will It Really Benefit?",EDUCATION,"Someday, maybe 12 years from now, they think, all children will be college-ready, even if they live in squalor or have no home, even if they attend overcrowded classes with inexperienced teachers. Are they gullible? Or do they believe the public can be easily deceived?","Diane Ravitch, ContributorResearch Professor of Education, New York University; Author, ...",2014-05-30
https://www.huffingtonpost.com/entry/what-every-parent-needs-t_b_5403639.html,What Every Parent Needs to Know About Their Schools,EDUCATION,,"Jeanne Allen, ContributorEducation Maven, Expert and Advocate",2014-05-28
https://www.huffingtonpost.com/entry/beyond-principals-leaders_b_5406504.html,Beyond Principals: Leadership Assessment Tools for All Educators,EDUCATION,,"Matthew Lynch, Ed.D., ContributorAuthor of The Call to Teach and editor of The Edvocate, www.th...",2014-05-28
https://www.huffingtonpost.com/entry/my-classroom-not-my-islan_b_5372383.html,"My Classroom, Not My Island",EDUCATION,"As a woman of color and a life-long Chicagoan, I try to present to my students a curriculum that is both academically rigorous and culturally relevant. I teach for a better, more tolerant world, and because I know my students are capable of wrestling with the “heavy,” I never hesitate to bring it into our classroom.","TNTP, ContributorReimagine teaching",2014-05-27
https://www.huffingtonpost.com/entry/paul-tough-explains-why-r_b_5390182.html,Paul Tough Explains Why 'Rich Kids Graduate; Poor and Working-Class Kids Don't',EDUCATION,"Twenty-something years ago, few people contended that it made sense to treat teenagers with 5th grade skills as children, and drill them on elementary-level worksheets. Now, this educational malpractice has been repackaged as ""standards-based learning"" and an instructional ""best practice.""","John Thompson, ContributorAward-winning historian and inner-city teacher",2014-05-27
https://www.huffingtonpost.com/entry/adventures-in-instruction_b_5390227.html,Adventures in Instructional Coaching: It's Time to Teach,EDUCATION,"Working as an Instructional Coach is a delicate balance of learning how to balance being a coach who frequently talks teachers ""off the ledge"" and not losing your teaching credibility.","Franchesca Warren, Contributor",2014-05-27
https://www.huffingtonpost.com/entry/a-commonsense-solution-to_b_5392336.html,A Commonsense Solution to School Inequality,EDUCATION,"Neighborhoods no longer serve as Americans' primary social networks or source of friends and advisers. More and more, these aspects of life are becoming part of the workplace; offices have even been called the new neighborhood.","Ruth Bettelheim, Ph.D., ContributorPsychotherapist; Executive/life coach",2014-05-26
https://www.huffingtonpost.com/entry/prince-edward-county-school_b_5383703.html,"The Prince Edward County Free School: 50 Years Later, a Model for the Fight for Education Equality",EDUCATION,"For some kids, education means a chance at a life that is not 14 hours a day of backbreaking labor, risking lives to leave families and toil as migrant laborers across the treacherous border; it means hope for a better future.","Michaela Kennedy-Cuomo, ContributorGranddaughter of Robert F. Kennedy",2014-05-24
https://www.huffingtonpost.com/entry/questions-i-would-ask_b_5385631.html,Questions I Would Ask,EDUCATION,"As the school year ends for all levels of education, I want to put forward one final quiz especially for our high school and college students to answer. If you do not know the answer to a question, just move quickly to the next one.","William B. Bradshaw, ContributorAuthor",2014-05-24
https://www.huffingtonpost.com/entry/meet-the-fishman-winners_b_5372157.html,Meet the Fishman Winners!,EDUCATION,,"TNTP, ContributorReimagine teaching",2014-05-22
https://www.huffingtonpost.com/entry/the-curse-of-perfect-spelling_b_5368261.html,The Curse of Perfect Spelling,EDUCATION,"I aced every one of those 10-word spelling quizzes teachers like to spring on their students. Little did I know they were secretly trying to identify the best candidates for the school spelling bee. Had I realized their plot, I might have flubbed my answers.","Beth Winegarner, ContributorAuthor, journalist and blogger",2014-05-22
https://www.huffingtonpost.com/entry/the-graduation-gift-you-c_b_5365820.html,The Graduation Gift You Can't Afford to Miss,EDUCATION,,"Michael Price, ContributorEntrepreneur, Author, Master Marketer",2014-05-21
https://www.huffingtonpost.com/entry/home-ec-20-how-cooking-co_b_5366750.html,Home Ec 2.0: How Cooking Could Save Our Lives (and Jobs),EDUCATION,"So many people are struggling with their ""home economics."" Even though convenience foods may seem cheap, they're almost always more expensive per serving than the home-made version.","Fedele Bauccio, ContributorCEO, Bon Appétit Management Company",2014-05-21
https://www.huffingtonpost.com/entry/escape-from-poverty-for-a_b_5344285.html,Escape From Poverty for a Few More Students Is Not a Worthy National Goal,EDUCATION,The rhetoric has shifted from condemning the soft bigotry of low expectations and leaving no child behind to declaring that education reform is the civil rights issue of our time and initiating competitions to race to the top.,"Arthur Camins, ContributorDirector, Center for Innovation in Engineering and Science Edu...",2014-05-20
